charge_cycles,avg_temperature_c,battery_type,charge_rate,discharge_depth,battery_age_months,voltage_variation,cooling_system,manufacturer,usage_pattern,capacity_remaining_percent
1812.0,29.74691135765481,Li-ion,Superfast,61.99724026038797,57.0,1.2732729244370935,Passive,A,Mixed,92.61591684956088
216.0,28.301344027668065,Li-ion,,45.29512161319347,12.0,0.8046304798300734,None,E,Performance,75.50107707611312
1616.0,30.79644562555221,Li-Po,Slow,38.49907484793485,29.0,2.7498716878866727,None,D,Urban,59.26996113137075
1921.0,23.808991887808595,Li-ion,Medium,25.906797129244403,58.0,4.288922275425243,Passive,D,Performance,64.88041940475229
1736.0,42.135298195154,Lead-Acid,Slow,77.45399856020389,37.0,0.7655748991868379,Passive,D,Mixed,101.68874849014236
1235.0,38.82991965796099,Li-ion,Medium,43.14202105362966,12.0,2.940467122571671,None,,Mixed,80.36904696723897
1681.0,39.04187562975132,Li-ion,Slow,51.13583705564857,25.0,3.427785119401242,Active,E,Mixed,70.88389878465618
1346.0,27.994607863483083,NiMH,Medium,,47.0,3.1660774555047975,Passive,D,Highway,95.56330777776631
924.0,17.132668447326513,Li-ion,Superfast,65.3157879529499,34.0,4.4493044160463295,Active,A,Highway,74.94423583993682
1609.0,,NiMH,,27.76624511231506,11.0,4.398780110938535,Active,D,Urban,66.01264397142523
1492.0,26.232407519142352,Li-ion,Fast,83.96895302590798,23.0,0.7578841663780669,Active,,,58.53956402935317
1703.0,41.11290937352476,Lead-Acid,Slow,40.49044792875644,24.0,2.124247861506591,Active,D,Highway,88.71239917339308
456.0,38.410153153495905,Lead-Acid,Medium,64.2164674116946,51.0,3.518734237239887,None,E,Mixed,81.00360083554742
1465.0,19.359844259692682,Li-ion,Fast,60.79851798911925,49.0,4.78600094971639,Passive,D,Highway,
487.0,33.05147191615543,Li-Po,Slow,39.04630738815045,18.0,4.121081584038734,None,A,Mixed,80.76527599301478
1160.0,35.76641777781553,Li-ion,Medium,29.261682783566485,10.0,1.294651897402187,None,A,Highway,58.291444419416166
454.0,32.04412739473084,Li-ion,Medium,36.90092851959744,5.0,1.7564397698628476,None,E,Performance,101.04942854887275
,30.42126528465784,Li-ion,,27.78702396511725,31.0,3.936172386306823,None,E,Urban,63.50487334404374
1488.0,21.83589225017824,Li-ion,Medium,42.0502415161681,25.0,2.6216368127270404,None,B,Urban,86.19284134654907
611.0,22.07720533263553,Li-ion,Slow,99.78380085899717,53.0,2.9628609890996933,Passive,C,Performance,84.1143436281011
1400.0,38.04024415927664,Li-ion,Fast,52.1673812193106,,3.2404091907906816,None,,Urban,85.95027579546436
161.0,15.560693566906714,Li-Po,Medium,89.11107130680082,28.0,,None,E,Mixed,72.35973549988714
841.0,38.36730188116729,Li-ion,Fast,63.934215370324914,1.0,4.351829150449644,None,E,,53.86525353072388
351.0,30.803962096174175,Lead-Acid,Slow,73.32664634669864,45.0,4.384104977195273,Active,D,Urban,100.96038363281508
185.0,43.086679571545076,Li-ion,Slow,32.507837580044495,2.0,2.607077498577653,None,B,Highway,59.959343394372105
382.0,44.919646431687696,Li-ion,Medium,41.98446939375803,49.0,3.320803483252984,Passive,C,Highway,90.02545508568943
1076.0,34.904536953268845,Li-Po,Superfast,60.835473842314045,47.0,3.4695685401147056,Passive,B,Performance,57.15382201207141
1235.0,27.36771583260411,Li-Po,Medium,90.49147473814725,40.0,1.3537516312844786,Passive,A,Highway,
,29.252577256820835,Li-Po,,23.431042870795213,,1.0066317280982573,Active,A,Performance,79.11410573187553
126.0,21.126462829545233,Li-ion,Medium,60.55359676525767,27.0,0.5930282588168763,Passive,B,Urban,71.50040683731407
234.0,17.97702971974443,Li-ion,Fast,24.080977000674395,8.0,4.607968220499205,Active,B,Highway,99.82985833274918
1959.0,32.362901799064055,Li-ion,Superfast,56.545814115942605,27.0,2.055709800251111,Passive,E,Highway,94.07963012199932
619.0,39.164852938998024,Li-ion,Superfast,70.30945274661094,37.0,0.8862392075495136,Active,D,Urban,97.9330980709768
1553.0,22.852995531876395,Li-ion,Fast,79.57785531426458,17.0,2.5960999032408716,Passive,A,Highway,83.31622131510723
,27.589584307360496,Li-ion,Medium,31.082560420850136,4.0,0.8403130100577882,None,,Mixed,61.38361680996646
1094.0,31.643209853309422,Li-ion,Slow,33.32602267690785,44.0,0.8836283876312971,Passive,D,Highway,76.96197026123372
1650.0,42.236934599101716,Li-Po,Slow,57.60519373534325,50.0,2.699984055670363,Passive,B,Mixed,89.80773660331029
1651.0,19.15893682986168,Li-Po,Medium,,38.0,,Passive,A,Performance,53.365347473537554
1002.0,22.10649506188988,Li-ion,Fast,48.483746852541074,31.0,3.1106438839755977,None,B,Highway,94.8820876064375
1371.0,42.555913553573546,Li-ion,Slow,54.202194189032824,5.0,3.4534016600387076,Active,A,Highway,82.83024767220601
,16.186067794640753,Li-ion,Fast,54.595739425164126,25.0,,Active,C,,87.62571632528605
1355.0,34.68346902179576,Li-ion,Medium,26.456065708567635,28.0,2.4484850939818292,None,D,Urban,
521.0,,Li-Po,Fast,81.93377162319962,19.0,3.3958987634181934,None,C,Performance,94.0836440530771
459.0,,Li-ion,Fast,40.248121954088596,37.0,1.8713289029653215,Active,C,Performance,54.551089339588245
